carriage,direction,day_type,seg_idx,segmentId,streetName,frc,speedLimit,seg_distance,cum_dist_start,cum_dist_mid,cum_dist_end,hour,harm_avg_speed,avg_speed,median_speed,std_speed,avg_tt,median_tt,std_tt,tt_ratio,sample_size,norm_sample,p5,p15,p25,p50,p75,p85,p90,p95
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,4,53.5,58.8,57.0,16.5,2.59,2.43,0.99,1.08,8,0.0009,29,46,46,57,68,75,78,78
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,5,62.1,65.3,58.0,15.8,2.23,2.39,0.55,0.93,6,0.0007,47,47,50,58,80,84,84,84
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,6,66.9,69.2,68.0,13.1,2.07,2.04,0.37,0.86,59,0.007,51,57,59,68,76,84,88,99
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,7,64.2,67.0,67.0,13.2,2.16,2.07,0.48,0.9,85,0.01,47,53,57,67,75,79,84,88
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,8,59.9,64.6,67.0,14.8,2.32,2.07,0.85,0.97,147,0.0174,35,52,56,67,73,77,80,88
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,9,58.4,62.7,64.0,13.4,2.37,2.17,0.86,0.99,146,0.0172,39,50,56,64,72,76,78,82
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,10,51.2,58.4,59.0,17.4,2.71,2.35,1.56,1.13,150,0.0177,26,43,48,59,68,71,73,86
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,11,56.4,60.9,60.0,13.8,2.46,2.31,0.97,1.02,155,0.0183,39,49,53,60,70,75,78,84
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,12,54.5,60.0,60.0,14.6,2.54,2.31,1.28,1.06,151,0.0178,37,47,53,60,68,72,76,83
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,13,61.7,64.6,63.0,12.7,2.25,2.2,0.58,0.94,122,0.0144,46,54,58,63,73,77,80,86
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,14,57.8,63.1,64.0,14.7,2.4,2.17,1.03,1.0,126,0.0149,36,51,56,64,72,77,79,86
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,15,59.4,63.1,63.0,13.0,2.33,2.2,0.8,0.97,172,0.0203,39,51,56,63,72,74,77,85
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,16,52.5,58.7,59.0,14.0,2.64,2.35,1.78,1.1,243,0.0287,37,46,51,59,66,72,76,81
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,17,57.3,61.0,60.0,13.7,2.42,2.31,0.91,1.01,322,0.038,41,48,53,60,69,74,76,82
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,18,54.3,59.2,59.0,12.9,2.55,2.35,1.86,1.07,387,0.0457,40,47,52,59,67,72,76,80
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,19,58.4,61.6,62.0,13.2,2.37,2.24,0.66,0.99,443,0.0523,43,49,54,62,69,74,77,84
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,20,60.8,64.1,63.0,14.6,2.28,2.2,0.61,0.95,252,0.0298,44,52,54,63,71,77,80,91
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,21,58.3,60.8,58.0,12.6,2.38,2.39,0.5,0.99,107,0.0126,43,51,54,58,68,72,76,80
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,22,60.0,62.2,61.0,11.6,2.31,2.27,0.45,0.96,98,0.0116,44,50,53,61,69,73,80,83
Lat. Centro,Piazzale-Acilia,Est. Feriale,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,23,57.1,59.8,58.0,13.1,2.43,2.39,0.56,1.01,141,0.0167,42,48,53,58,66,70,72,84
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,0,56.4,63.5,62.0,17.9,2.46,2.24,1.49,1.0,55,0.0065,44,49,56,62,68,79,82,112
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,1,64.9,66.0,64.0,8.9,2.14,2.17,0.27,0.87,31,0.0037,55,58,59,64,74,74,75,81
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,2,63.3,66.0,66.0,13.5,2.19,2.1,0.49,0.89,23,0.0027,46,51,55,66,73,78,80,91
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,3,66.3,67.8,66.0,10.7,2.09,2.1,0.31,0.85,13,0.0015,50,59,62,66,73,80,80,93
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,4,83.5,83.5,82.0,2.1,1.66,1.69,0.04,0.68,2,0.0002,82,82,82,82,85,85,85,85
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,5,32.6,47.8,52.0,23.0,4.25,2.67,3.77,1.73,4,0.0005,14,14,14,52,62,63,63,63
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,6,65.1,65.9,63.0,8.4,2.13,2.2,0.24,0.87,7,0.0008,58,60,60,63,68,68,83,83
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,7,51.4,67.2,66.0,25.8,2.7,2.1,2.09,1.1,6,0.0007,20,20,64,66,81,96,96,96
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,8,63.0,64.7,68.0,10.4,2.2,2.04,0.39,0.9,16,0.0019,47,51,56,68,72,75,76,79
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,9,59.1,63.6,65.0,16.0,2.35,2.13,0.72,0.95,37,0.0044,35,48,55,65,73,80,83,93
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,10,61.0,62.8,62.0,10.6,2.27,2.24,0.41,0.92,31,0.0037,49,52,54,62,71,74,79,80
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,11,50.7,61.5,61.0,18.7,2.73,2.27,2.24,1.11,50,0.0059,23,48,53,61,72,78,81,97
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,12,62.9,64.4,63.0,9.8,2.2,2.2,0.37,0.9,34,0.004,45,57,58,63,73,74,76,81
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,13,57.1,60.6,62.0,13.1,2.43,2.24,0.74,0.99,33,0.0039,29,49,55,62,66,75,76,84
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,14,53.7,60.8,59.0,17.1,2.58,2.35,1.31,1.05,38,0.0045,18,46,55,59,69,74,76,103
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,15,65.8,67.3,68.0,10.2,2.11,2.04,0.33,0.86,39,0.0046,50,56,60,68,73,78,80,90
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,16,61.8,63.6,63.0,10.0,2.24,2.2,0.45,0.91,80,0.0094,48,55,58,63,69,72,76,80
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,17,59.0,61.8,61.0,12.3,2.35,2.27,0.61,0.96,136,0.0161,44,52,56,61,67,72,76,85
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,18,56.3,59.6,59.0,12.8,2.46,2.35,0.71,1.0,195,0.023,38,49,53,59,67,71,73,78
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,19,58.1,60.7,60.0,11.4,2.39,2.31,0.66,0.97,246,0.0291,43,51,54,60,66,72,75,80
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,20,57.7,60.4,62.0,11.5,2.4,2.24,0.6,0.98,135,0.0159,34,50,55,62,68,70,72,74
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,21,58.3,59.9,59.0,10.0,2.38,2.35,0.4,0.97,72,0.0085,46,50,52,59,65,71,73,79
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,22,59.9,62.6,62.0,11.8,2.31,2.24,0.61,0.94,59,0.007,44,52,57,62,70,72,75,83
Lat. Centro,Piazzale-Acilia,Est. Festivo,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,23,63.9,65.7,65.0,10.6,2.17,2.13,0.37,0.88,75,0.0089,46,54,59,65,71,77,79,83
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,0,56.5,58.8,58.1,11.9,2.46,2.39,0.51,1.0,47,0.0056,42,46,52,58,65,71,73,79
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,1,58.0,60.2,59.1,11.8,2.39,2.35,0.47,0.97,14,0.0017,44,47,47,59,69,71,72,84
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,2,54.9,56.3,54.5,9.1,2.52,2.54,0.43,1.03,11,0.0013,41,46,50,55,61,65,65,73
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,3,41.5,41.5,41.5,0.0,3.34,3.34,0.0,1.36,1,0.0001,42,42,42,42,42,42,42,42
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,4,74.2,77.0,74.1,16.6,1.87,1.87,0.42,0.76,4,0.0005,57,57,57,74,79,97,97,97
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,5,47.6,47.6,47.6,0.0,2.91,2.91,0.0,1.19,1,0.0001,48,48,48,48,48,48,48,48
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,6,62.6,63.2,62.1,7.1,2.21,2.23,0.24,0.9,7,0.0008,56,56,56,62,68,68,76,76
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,7,63.7,64.2,59.7,6.8,2.18,2.32,0.22,0.89,4,0.0005,59,59,59,60,65,74,74,74
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,8,56.4,60.4,60.5,15.2,2.46,2.29,0.75,1.0,13,0.0015,31,45,52,61,72,78,78,88
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,9,58.0,60.3,61.4,11.0,2.39,2.26,0.54,0.97,27,0.0032,44,48,53,61,68,72,72,76
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,10,50.2,56.3,59.7,15.7,2.76,2.32,1.19,1.13,61,0.0072,27,39,44,60,67,72,75,78
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,11,56.1,60.4,60.5,14.1,2.47,2.29,0.85,1.01,114,0.0135,30,48,54,61,68,73,75,84
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,12,51.7,59.0,60.1,15.9,2.68,2.31,1.67,1.09,86,0.0102,26,46,49,60,68,73,75,83
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,13,51.8,60.6,61.1,15.5,2.68,2.27,2.15,1.09,85,0.01,37,50,54,61,68,76,79,81
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,14,66.6,69.5,67.3,15.1,2.08,2.06,0.43,0.85,37,0.0044,50,53,59,67,79,86,87,105
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,15,54.4,61.9,62.6,16.2,2.55,2.21,1.63,1.04,90,0.0106,27,51,55,63,71,74,76,78
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,16,55.5,59.0,58.9,13.3,2.5,2.35,0.77,1.02,115,0.0136,39,47,52,59,66,71,74,77
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,17,60.6,62.9,62.0,11.6,2.29,2.24,0.5,0.93,106,0.0125,47,52,55,62,70,74,77,84
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,18,57.3,59.7,59.6,11.7,2.42,2.33,0.51,0.98,96,0.0113,41,46,53,60,66,71,73,83
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,19,57.6,60.6,57.4,13.7,2.4,2.41,0.62,0.98,72,0.0085,45,51,54,57,68,70,72,84
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,20,62.7,64.7,63.4,11.2,2.21,2.19,0.4,0.9,58,0.0068,46,55,58,63,70,75,80,87
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,21,60.8,63.4,61.4,13.4,2.28,2.26,0.48,0.93,17,0.002,42,49,52,61,71,80,87,87
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,22,57.4,59.2,59.1,10.8,2.41,2.35,0.45,0.98,19,0.0022,42,44,53,59,65,69,75,85
Lat. Centro,Piazzale-Acilia,Inv. Festiva,22,13800007363956,Via Cristoforo Colombo,5,50,38.5,2616.8900000000003,2636.1400000000003,2655.3900000000003,23,59.5,64.6,62.4,18.7,2.33,2.22,0.75,0.95,35,0.0041,37,47,57,62,72,82,92,102
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,0,60.5,64.3,62.4,15.2,1.31,1.27,0.36,1.0,15,0.0018,35,48,50,62,80,83,84,88
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,1,65.3,67.3,68.4,12.2,1.21,1.16,0.24,0.93,6,0.0007,48,48,61,68,71,85,85,85
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,2,69.2,70.4,65.1,10.5,1.14,1.21,0.15,0.87,6,0.0007,60,60,65,65,77,89,89,89
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,3,59.1,68.6,60.2,32.9,1.34,1.31,0.59,1.02,3,0.0004,41,41,41,60,105,105,105,105
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,4,56.1,56.1,56.1,0.0,1.41,1.41,0.0,1.08,1,0.0001,56,56,56,56,56,56,56,56
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,5,70.2,70.2,70.2,0.0,1.13,1.13,0.0,0.86,1,0.0001,70,70,70,70,70,70,70,70
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,6,59.5,62.2,60.2,12.5,1.33,1.31,0.31,1.02,28,0.0033,49,50,52,60,68,80,81,82
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,7,48.7,62.2,65.5,17.9,1.62,1.21,2.19,1.24,103,0.0122,30,44,53,66,74,79,83,86
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,8,49.9,58.6,61.3,16.2,1.58,1.29,1.18,1.21,189,0.0223,31,44,51,61,67,72,77,82
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,9,52.8,59.2,60.0,16.9,1.5,1.32,0.68,1.15,143,0.0169,34,44,49,60,70,74,76,82
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,10,37.8,59.5,61.4,19.6,2.09,1.29,5.06,1.6,144,0.017,23,41,50,61,70,79,82,88
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,11,50.7,59.4,61.0,16.6,1.56,1.3,1.3,1.19,121,0.0143,29,46,52,61,67,72,74,83
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,12,48.1,60.4,62.6,15.9,1.64,1.26,2.18,1.26,135,0.0159,33,46,53,63,69,73,77,86
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,13,56.2,60.0,60.0,12.8,1.41,1.32,0.56,1.08,156,0.0184,40,46,53,60,67,70,74,79
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,14,38.9,56.7,56.8,13.9,2.03,1.39,7.53,1.56,224,0.0265,39,43,46,57,65,69,73,77
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,15,52.9,60.4,60.0,17.2,1.49,1.32,0.97,1.14,172,0.0203,32,48,52,60,68,73,77,89
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,16,47.0,59.2,59.8,17.7,1.68,1.32,1.67,1.29,239,0.0282,23,43,53,60,70,77,79,85
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,17,35.7,56.2,56.2,17.8,2.22,1.41,5.95,1.7,264,0.0312,22,42,49,56,66,72,77,84
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,18,48.1,57.1,57.5,12.2,1.64,1.37,2.42,1.26,239,0.0282,39,46,50,58,63,67,70,80
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,19,58.6,61.9,61.5,12.1,1.35,1.28,0.43,1.03,154,0.0182,45,52,55,62,69,74,79,81
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,20,58.0,60.9,60.5,11.6,1.36,1.31,0.39,1.04,110,0.013,45,51,54,61,68,72,75,81
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,21,59.8,62.9,63.9,13.2,1.32,1.24,0.33,1.01,43,0.0051,43,49,54,64,71,78,82,83
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,22,61.9,64.2,61.2,12.1,1.28,1.29,0.26,0.98,38,0.0045,45,55,56,61,70,76,84,88
Lat. Centro,Piazzale-Acilia,Inv. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,23,62.2,63.2,60.7,8.6,1.27,1.3,0.16,0.97,30,0.0035,52,55,58,61,65,76,76,82
Lat. Centro,Piazzale-Acilia,Est. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,0,57.9,60.1,59.0,12.3,1.36,1.34,0.27,1.0,96,0.0113,41,51,54,59,64,71,76,85
Lat. Centro,Piazzale-Acilia,Est. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,1,60.2,63.1,62.0,13.8,1.31,1.27,0.29,0.96,57,0.0067,39,52,54,62,70,74,81,84
Lat. Centro,Piazzale-Acilia,Est. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,2,59.0,64.3,62.0,16.8,1.34,1.27,0.5,0.98,10,0.0012,30,50,53,62,75,76,76,89
Lat. Centro,Piazzale-Acilia,Est. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,3,53.8,60.2,56.0,18.4,1.47,1.41,0.64,1.08,6,0.0007,29,29,54,56,73,81,81,81
Lat. Centro,Piazzale-Acilia,Est. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,4,54.4,59.5,57.0,16.0,1.45,1.39,0.56,1.06,8,0.0009,29,49,49,57,68,75,78,78
Lat. Centro,Piazzale-Acilia,Est. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,5,62.5,65.7,58.0,15.7,1.26,1.36,0.31,0.93,6,0.0007,48,48,50,58,80,84,84,84
Lat. Centro,Piazzale-Acilia,Est. Feriale,23,13800006466301,Via Cristoforo Colombo,5,50,21.95,2655.3900000000003,2666.3650000000002,2677.34,6,67.8,70.2,69.0,13.9,1.17,1.15,0.21,0.85,59,0.007,52,57,59,69,77,87,90,100
